,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Luis_Berrondo/Luis_Berrondo_0001.jpg,False,False,2126389,2126389.0,609.0938200950623,593.5219736099243,15.57184648513794,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.43,2.91,4%,9:52.96,0,0,0,0,135676,0,0,39315,28747,8080,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.73,3.11,4%,9:53.12,0,0,0,0,135608,0,0,38296,29020,9743,0,0,0,0,0,0,4096,0,not measured,not measured,47.8357745539,2126389,33.3910625000,0.2252287115,0.0050000000,0.0010000000,0.0060000000,0.0040000000,0.0020000000,0.0010000000,0.0030000000,0.0030000000,0.0010000000,0.1210000000,0.0320000000,0.0540000000,0.0020000000,0.0020000000,0.0130000000,10.9570000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,297.9580000000,21804.1500000000,0.3500000000,1182.0100000000,569654.2389999999,286.4260000000,286.2700000000,0.0040000000,11.5200000000,74842,74851,67138388,67138388,73796,73797,73796,73797,0,0,1046,1054,2126389,49.4829012656,2126389,33.4216875000,0.2294461510,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0000000000,0.0030000000,0.0020000000,0.0010000000,0.1470000000,0.0310000000,0.0540000000,0.0020000000,0.0020000000,0.0140000000,10.7940000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,306.5190000000,21130.9020000000,0.3060000000,2009.0960000000,569655.5209999999,285.2910000000,285.1170000000,0.0050000000,21.2230000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,2126389
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Don_Siegelman/Don_Siegelman_0002.jpg,False,False,2314781,2314781.0,524.8997433185577,509.75987815856934,15.139865159988403,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.26,2.94,5%,8:28.70,0,0,0,0,135612,0,0,39309,27501,7998,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",24.65,2.61,5%,8:29.03,0,0,0,0,135596,0,0,38298,16193,5395,0,0,0,0,0,0,4096,0,not measured,not measured,48.3307005530,2314781,39.3315625000,0.2657510138,0.0050000000,0.0030000000,0.0080000000,0.0020000000,0.0020000000,0.0020000000,0.0030000000,0.0030000000,0.0010000000,0.1180000000,0.0370000000,0.0620000000,0.0020000000,0.0020000000,0.0220000000,168.9000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,2775.8570000000,21582.4560000000,0.3710000000,129.6720000000,484194.3340000000,2606.2530000000,2606.0500000000,0.0040000000,169.6000000000,74860,74851,67138379,67138388,73805,73805,73796,73805,0,0,1055,1046,2314781,49.9602732885,2314781,38.6240625000,0.2755157593,0.0060000000,0.0020000000,0.0650000000,0.0020000000,0.0030000000,0.0000000000,0.0020000000,0.0020000000,0.0010000000,0.1220000000,0.0320000000,0.0850000000,0.0020000000,0.0020000000,0.0140000000,10.9270000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,2786.3520000000,20886.7330000000,0.3320000000,1139.1420000000,484206.8430000000,2598.8510000000,2598.6530000000,0.0040000000,187.4950000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2314781
0,lfw/Ahmad_Masood/Ahmad_Masood_0001.jpg,lfw/Ahmad_Masood/Ahmad_Masood_0002.jpg,False,True,2237589,2237589.0,650.4705972671509,634.7740786075592,15.696518659591675,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.66,3.08,4%,10:33.89,0,0,0,0,135676,0,6,39316,28482,7264,0,168,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.27,2.98,4%,10:34.12,0,0,0,0,135672,0,0,38286,30324,9098,0,0,0,0,0,0,4096,0,not measured,not measured,47.9386071232,2237589,9.4854375000,0.2101000459,0.0050000000,0.0020000000,0.0040000000,0.0020000000,0.0020000000,0.0010000000,0.0020000000,0.0010000000,0.0020000000,0.1170000000,0.0310000000,0.0550000000,0.0030000000,0.0030000000,0.0240000000,8.2640000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,868.9350000000,21757.8320000000,0.3180000000,941.4320000000,610292.2920000000,858.8700000000,858.7220000000,0.0040000000,10.0610000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2237589,50.0513392815,2237589,10.9826250000,0.2176562717,0.0070000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0020000000,0.0020000000,0.0020000000,0.0010000000,0.1380000000,0.0330000000,0.0540000000,0.0020000000,0.0020000000,0.0130000000,9.2090000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,974.3440000000,20844.7580000000,0.3110000000,2077.4360000000,610212.7830000001,958.4360000000,958.2800000000,0.0040000000,15.9030000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2237589
0,lfw/Ahmad_Masood/Ahmad_Masood_0001.jpg,lfw/Sonya_Walger/Sonya_Walger_0001.jpg,False,False,2053280,2053280.0,480.57208585739136,464.5639474391937,16.008138418197632,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.26,2.83,5%,7:44.11,0,0,0,0,135680,0,9,39313,27398,9467,0,288,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.19,2.91,5%,7:44.17,0,0,0,0,135600,0,0,38297,31700,8937,0,0,0,0,0,0,4096,0,not measured,not measured,47.9957193818,2053280,10.0123750000,0.2902600543,0.0050000000,0.0020000000,0.0040000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0010000000,0.1250000000,0.0310000000,0.0570000000,0.0030000000,0.0020000000,0.0130000000,10.8260000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,300.6740000000,21734.2340000000,0.3160000000,23.7440000000,442026.6690000000,284.4930000000,284.3430000000,0.0040000000,16.1750000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2053280,51.1597526226,2053280,10.0898125000,0.2965783883,0.0050000000,0.0010000000,0.0030000000,0.0020000000,0.0010000000,0.0010000000,0.0030000000,0.0010000000,0.0020000000,0.1240000000,0.0320000000,0.0550000000,0.0020000000,0.0020000000,0.0130000000,15.5220000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,309.2990000000,20403.4600000000,0.3050000000,1412.2150000000,442024.4240000000,284.6330000000,284.4710000000,0.0040000000,24.6590000000,74860,74851,67138379,67138388,73797,73796,73797,73796,0,0,1063,1055,2053280
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0002.jpg,False,True,2151052,2151052.0,385.9862504005432,369.80508756637573,16.18116283416748,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.11,2.68,6%,6:09.33,0,0,0,0,135672,0,9,39312,25436,8391,0,344,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.25,2.98,6%,6:09.36,0,0,0,0,135672,0,0,38300,30502,10321,0,0,0,0,0,0,4096,0,not measured,not measured,48.6828114209,2151052,8.1656250000,0.3694252020,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0000000000,0.0020000000,0.0030000000,0.0010000000,0.1270000000,0.0320000000,0.0570000000,0.0020000000,0.0030000000,0.0140000000,11.4080000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,411.2200000000,21433.8190000000,0.3020000000,22.9710000000,347441.6340000000,396.8170000000,396.6640000000,0.0050000000,14.3990000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2151052,50.8986671657,2151052,7.7736875000,0.3766957226,0.0060000000,0.0020000000,0.0050000000,0.0290000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0010000000,0.1180000000,0.0320000000,0.1250000000,0.0020000000,0.0020000000,0.1680000000,11.6950000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,411.9780000000,20508.3630000000,0.3200000000,985.4280000000,347441.2790000000,396.0970000000,395.6220000000,0.0040000000,15.8760000000,74860,74851,67138379,67138388,73805,73796,73796,73796,0,0,1055,1055,2151052
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0003.jpg,False,True,2538391,2538391.0,276.8327622413635,261.67249274253845,15.160269498825073,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.74,2.52,10%,4:21.20,0,0,0,0,135540,0,1,39310,26193,9374,0,176,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.56,2.96,9%,4:21.27,0,0,0,0,135700,0,0,38303,29778,8344,0,0,0,0,0,0,4096,0,not measured,not measured,47.6721178771,2538391,9.9030625000,0.5383099143,0.0060000000,0.0030000000,0.0070000000,0.0020000000,0.0020000000,0.0000000000,0.0180000000,0.0040000000,0.0010000000,0.1270000000,0.0390000000,0.0560000000,0.0020000000,0.0020000000,0.0140000000,7.9090000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,413.4120000000,21879.1130000000,0.3500000000,26.7330000000,238854.7030000000,398.9510000000,398.8030000000,0.0040000000,14.4560000000,74851,74851,67138388,67138388,73788,73796,73787,73796,0,0,1063,1055,2538391,49.9486173111,2538391,9.6991250000,0.5531994469,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0030000000,0.0010000000,0.0020000000,0.0030000000,0.0020000000,0.1180000000,0.0320000000,0.0550000000,0.0020000000,0.0020000000,0.0140000000,7.9450000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,457.6300000000,20891.4510000000,0.3330000000,1092.3980000000,238808.2000000000,449.0720000000,448.9090000000,0.0040000000,8.5520000000,74851,74851,67138388,67138388,73796,73805,73796,73797,0,0,1055,1046,2538391
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0004.jpg,False,True,2225907,2225907.0,412.63909554481506,395.7865319252014,16.852563619613647,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.70,2.90,6%,6:35.31,0,0,0,0,135540,0,4,39313,28773,7937,0,504,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.15,2.86,6%,6:35.30,0,0,0,0,135592,0,0,38297,31468,8694,0,0,0,0,0,0,4096,0,not measured,not measured,47.6024872486,2225907,32.0881875000,0.3448457956,0.0040000000,0.0030000000,0.0050000000,0.0020000000,0.0010000000,0.0020000000,0.0020000000,0.0030000000,0.0010000000,0.1250000000,0.0320000000,0.0730000000,0.0020000000,0.0020000000,0.0130000000,12.1240000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,527.6720000000,21919.7450000000,0.3330000000,274.3340000000,372545.3570000000,508.2180000000,508.0380000000,0.0040000000,19.4490000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2225907,49.0899212783,2225907,45.0873125000,0.3588930133,0.0040000000,0.0020000000,0.0040000000,0.0010000000,0.0010000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1180000000,0.0310000000,0.0610000000,0.0030000000,0.0010000000,0.0150000000,10.3130000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,529.6450000000,21248.6820000000,0.3150000000,758.7770000000,372749.8780000000,518.8180000000,518.6270000000,0.0040000000,10.8210000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,2225907
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg,False,True,2461079,2461079.0,338.0787568092346,323.1335608959198,14.94519591331482,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.31,2.71,8%,5:22.74,0,0,0,0,135492,0,3,39311,27971,7233,0,88,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.66,2.84,7%,5:22.65,0,0,0,0,135528,0,0,38286,30468,8298,0,0,0,0,0,0,4096,0,not measured,not measured,47.9988847759,2461079,15.7395000000,0.4272218586,0.0050000000,0.0010000000,0.0040000000,0.0020000000,0.0020000000,0.0020000000,0.0030000000,0.0020000000,0.0010000000,0.1170000000,0.0320000000,0.0540000000,0.0030000000,0.0020000000,0.0180000000,10.0100000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,294.4730000000,21733.8050000000,0.3220000000,24.6470000000,300669.2830000000,279.6830000000,279.5010000000,0.0030000000,14.7850000000,74851,74851,67138388,67138388,73796,73797,73796,73797,0,0,1055,1054,2461079,49.7991038982,2461079,15.7896250000,0.4397464695,0.0060000000,0.0030000000,0.0050000000,0.0030000000,0.0030000000,0.0010000000,0.0020000000,0.0020000000,0.0020000000,0.1190000000,0.0330000000,0.0560000000,0.0030000000,0.0020000000,0.0210000000,15.9800000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,296.4900000000,20951.1040000000,0.3610000000,712.6430000000,300671.0110000000,275.5600000000,275.4050000000,0.0040000000,20.9240000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2461079
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ted_Washington/Ted_Washington_0001.jpg,False,False,2225893,2225893.0,581.9777908325195,565.5131380558014,16.46465277671814,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.41,3.05,4%,9:25.08,0,0,0,0,135676,0,0,39316,30279,9178,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.70,3.18,4%,9:24.96,0,0,0,0,135584,0,0,38298,33428,9832,0,0,0,0,0,0,4096,0,not measured,not measured,47.4836758634,2225893,8.7766250000,0.2362254552,0.0060000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0040000000,0.0020000000,0.0000000000,0.1190000000,0.0310000000,0.0610000000,0.0030000000,0.0020000000,0.0130000000,10.9680000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,278.2970000000,21977.4340000000,0.3270000000,16.8360000000,542782.6670000000,262.0780000000,261.9290000000,0.0050000000,16.2130000000,74851,74851,67138388,67138388,73796,73805,73796,73805,0,0,1055,1046,2225893,49.4698274150,2225893,8.8200000000,0.2388699481,0.0060000000,0.0030000000,0.0040000000,0.0020000000,0.0030000000,0.0000000000,0.0020000000,0.0020000000,0.0020000000,0.1180000000,0.0320000000,0.0570000000,0.0030000000,0.0020000000,0.0140000000,14.4730000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,279.9300000000,21088.0490000000,0.3810000000,790.9010000000,542784.1090000001,261.8540000000,261.6970000000,0.0050000000,18.0710000000,74860,74851,67138379,67138388,73805,73796,73804,73796,0,0,1055,1055,2225893
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Lino_Oviedo/Lino_Oviedo_0002.jpg,False,False,2229472,2229472.0,419.2821478843689,404.37082719802856,14.911320686340332,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.54,2.79,6%,6:43.90,0,0,0,0,135492,0,0,39314,28926,9040,0,8,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.24,3.08,6%,6:43.96,0,0,0,0,135528,0,0,38287,31335,10261,0,0,0,0,0,0,4096,0,not measured,not measured,47.6608306352,2229472,20.1496250000,0.3363993356,0.0050000000,0.0020000000,0.0060000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0030000000,0.0020000000,0.1190000000,0.0470000000,0.0560000000,0.0030000000,0.0020000000,0.0120000000,14.5620000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,313.5450000000,21885.3810000000,0.3190000000,45.5410000000,381630.1480000000,295.4080000000,295.2590000000,0.0040000000,18.1310000000,74851,74851,67138388,67138388,73788,73796,73788,73796,0,0,1063,1055,2229472,50.5481437749,2229472,20.5495625000,0.3412342271,0.0070000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0010000000,0.0030000000,0.0020000000,0.0020000000,0.1190000000,0.0320000000,0.0570000000,0.0020000000,0.0020000000,0.0120000000,9.0470000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,316.9250000000,20649.1310000000,0.3090000000,1337.2190000000,381639.2120000000,301.5870000000,301.4230000000,0.0050000000,15.3330000000,74860,74851,67138379,67138388,73805,73797,73805,73797,0,0,1055,1054,2229472
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Chelsea_Clinton/Chelsea_Clinton_0001.jpg,False,False,2336914,2336914.0,437.9160611629486,422.84691524505615,15.069145917892456,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",23.45,2.89,6%,7:02.39,0,0,0,0,135528,0,0,39311,27469,7654,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_int_scen_simd -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",22.82,2.99,6%,7:02.43,0,0,0,0,135548,0,0,38293,30503,9146,0,0,0,0,0,0,4096,0,not measured,not measured,47.8589253484,2336914,7.1460000000,0.3210464509,0.0050000000,0.0020000000,0.0050000000,0.0030000000,0.0020000000,0.0020000000,0.0030000000,0.0030000000,0.0010000000,0.1300000000,0.0320000000,0.0570000000,0.0020000000,0.0020000000,0.0150000000,10.1540000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,497.7810000000,21830.1450000000,0.2960000000,27.0320000000,400017.5950000000,483.7880000000,483.6130000000,0.0040000000,13.9880000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2336914,49.8326542580,2336914,7.1978750000,0.3279167137,0.0050000000,0.0010000000,0.0040000000,0.0030000000,0.0010000000,0.0000000000,0.0020000000,0.0020000000,0.0010000000,0.1180000000,0.0330000000,0.0570000000,0.0030000000,0.0020000000,0.0150000000,10.8500000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,2,0,1,259,2,495.1120000000,20938.9550000000,0.3400000000,950.6380000000,400025.3700000000,479.3060000000,479.1480000000,0.0040000000,15.8010000000,74851,74851,67138388,67138388,73796,73796,73796,73796,0,0,1055,1055,2336914
