,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,server.Command being timed,server.User time (seconds),server.System time (seconds),server.Percent of CPU this job got,server.Elapsed (wall clock) time (h:mm:ss or m:ss),server.Average shared text size (kbytes),server.Average unshared data size (kbytes),server.Average stack size (kbytes),server.Average total size (kbytes),server.Maximum resident set size (kbytes),server.Average resident set size (kbytes),server.Major (requiring I/O) page faults,server.Minor (reclaiming a frame) page faults,server.Voluntary context switches,server.Involuntary context switches,server.Swaps,server.File system inputs,server.File system outputs,server.Socket messages sent,server.Socket messages received,server.Signals delivered,server.Page size (bytes),server.Exit status,client.Command being timed,client.User time (seconds),client.System time (seconds),client.Percent of CPU this job got,client.Elapsed (wall clock) time (h:mm:ss or m:ss),client.Average shared text size (kbytes),client.Average unshared data size (kbytes),client.Average stack size (kbytes),client.Average total size (kbytes),client.Maximum resident set size (kbytes),client.Average resident set size (kbytes),client.Major (requiring I/O) page faults,client.Minor (reclaiming a frame) page faults,client.Voluntary context switches,client.Involuntary context switches,client.Swaps,client.File system inputs,client.File system outputs,client.Socket messages sent,client.Socket messages received,client.Signals delivered,client.Page size (bytes),client.Exit status,energy_client,energy_server,server.hardware.aes.performance,server.hardware.rtt,server.hardware.throughput,server.online_time.bool.local_gates,server.online_time.bool.interactive_gates,server.online_time.bool.layer_finish,server.online_time.yao.local_gates,server.online_time.yao.interactive_gates,server.online_time.yao.layer_finish,server.online_time.yao_rev.local_gates,server.online_time.yao_rev.interactive_gates,server.online_time.yao_rev.layer_finish,server.online_time.arith.local_gates,server.online_time.arith.interactive_gates,server.online_time.arith.layer_finish,server.online_time.splut.local_gates,server.online_time.splut.interactive_gates,server.online_time.splut.layer_finish,server.online_time.communication,server.complexities.boolean_sharing.ands,server.complexities.boolean_sharing.depth,server.complexities.total_vec_and,server.complexities.total_non_vec_and,server.complexities.xor_vals,server.complexities.gates,server.complexities.comb_gates,server.complexities.combstruct_gates,server.complexities.perm_gates,server.complexities.subset_gates,server.complexities.split_gates,server.complexities.yao.ands,server.complexities.yao.depth,server.complexities.reverse_yao.ands,server.complexities.reverse_yao.depth,server.complexities.arithmetic_sharing.muls,server.complexities.arithmetic_sharing.depth,server.complexities.sp_lut_sharing.ot_gates_total,server.complexities.sp_lut_sharing.depth,server.complexities.total_nr_of_gates,server.complexities.total_depth,server.timings.total,server.timings.init,server.timings.circuitgen,server.timings.network,server.timings.baseots,server.timings.setup,server.timings.otextension,server.timings.garbling,server.timings.online,server.communication.total.sent,server.communication.total.received,server.communication.base_ots.sent,server.communication.base_ots.received,server.communication.setup.sent,server.communication.setup.received,server.communication.otextension.sent,server.communication.otextension.received,server.communication.garbling.sent,server.communication.garbling.received,server.communication.online.sent,server.communication.online.received,server.cos_dist_ver,server.cos_dist_sfe,client.hardware.aes.performance,client.hardware.rtt,client.hardware.throughput,client.online_time.bool.local_gates,client.online_time.bool.interactive_gates,client.online_time.bool.layer_finish,client.online_time.yao.local_gates,client.online_time.yao.interactive_gates,client.online_time.yao.layer_finish,client.online_time.yao_rev.local_gates,client.online_time.yao_rev.interactive_gates,client.online_time.yao_rev.layer_finish,client.online_time.arith.local_gates,client.online_time.arith.interactive_gates,client.online_time.arith.layer_finish,client.online_time.splut.local_gates,client.online_time.splut.interactive_gates,client.online_time.splut.layer_finish,client.online_time.communication,client.complexities.boolean_sharing.ands,client.complexities.boolean_sharing.depth,client.complexities.total_vec_and,client.complexities.total_non_vec_and,client.complexities.xor_vals,client.complexities.gates,client.complexities.comb_gates,client.complexities.combstruct_gates,client.complexities.perm_gates,client.complexities.subset_gates,client.complexities.split_gates,client.complexities.yao.ands,client.complexities.yao.depth,client.complexities.reverse_yao.ands,client.complexities.reverse_yao.depth,client.complexities.arithmetic_sharing.muls,client.complexities.arithmetic_sharing.depth,client.complexities.sp_lut_sharing.ot_gates_total,client.complexities.sp_lut_sharing.depth,client.complexities.total_nr_of_gates,client.complexities.total_depth,client.timings.total,client.timings.init,client.timings.circuitgen,client.timings.network,client.timings.baseots,client.timings.setup,client.timings.otextension,client.timings.garbling,client.timings.online,client.communication.total.sent,client.communication.total.received,client.communication.base_ots.sent,client.communication.base_ots.received,client.communication.setup.sent,client.communication.setup.received,client.communication.otextension.sent,client.communication.otextension.received,client.communication.garbling.sent,client.communication.garbling.received,client.communication.online.sent,client.communication.online.received,client.cos_dist_ver,client.cos_dist_sfe
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Habib_Hisham/Habib_Hisham_0001.jpg,False,False,0.6745362281799316,0.6745359898,343.59586238861084,326.9348394870758,16.661022901535034,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.50,7.54,11%,5:26.45,0,0,0,0,135664,0,0,67379,95171,43671,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.42,8.01,11%,5:26.52,0,0,0,0,135724,0,0,66923,98919,46690,0,0,0,0,0,0,4096,0,not measured,not measured,47.4391059545,11.1997500000,0.5519991358,214.9480000000,229.6140000000,218.3190000000,12.3720000000,7.8270000000,4.6700000000,11.2570000000,11.3740000000,3.9220000000,9.6620000000,10.8430000000,11.2570000000,8.4450000000,9.5890000000,74.7980000000,41483.6980000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,69557.9530000000,22029.9940000000,0.3130000000,19.1160000000,232864.8110000000,27198.3680000000,27193.1550000000,0.0070000000,42359.5780000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.6745362282,0.6745359898,47.8529627994,9.5766250000,0.5645850993,223.7260000000,236.9830000000,230.6750000000,9.5520000000,9.3730000000,3.1890000000,10.3630000000,7.5810000000,5.0200000000,10.7710000000,10.8410000000,14.9790000000,9.1050000000,11.5230000000,74.3650000000,41457.4390000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,69558.7640000000,21788.2710000000,0.3330000000,318.4160000000,232868.3990000000,27199.0420000000,27193.6590000000,0.0090000000,42359.7160000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.6745362282,0.6745359898
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Koji_Uehara/Koji_Uehara_0001.jpg,False,False,1.038650918751955,1.0386509895,306.77329778671265,290.5918242931366,16.18147349357605,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.81,7.38,12%,4:50.14,0,0,0,0,135656,0,3,67056,96096,44257,0,384,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.39,7.77,12%,4:50.18,0,0,0,0,135716,0,1,66928,98133,46218,0,0,0,0,0,0,4096,0,not measured,not measured,47.4126579203,11.8241875000,0.6554862427,207.1390000000,221.5850000000,197.0730000000,10.9760000000,7.5700000000,4.0510000000,10.2610000000,9.5030000000,2.8190000000,8.7220000000,10.2920000000,10.5440000000,9.3430000000,10.3510000000,69.1440000000,41279.1739999998,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,69736.3760000000,22040.7340000000,0.3380000000,21.4680000000,196312.6970000000,27626.6400000000,27621.4910000000,0.0090000000,42109.7130000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,1.0386509895,1.0386509895,47.7490496470,11.3934375000,0.6718300727,212.2980000000,223.6150000000,234.0290000000,9.1820000000,9.1770000000,4.0110000000,8.5930000000,7.1000000000,4.3970000000,9.0890000000,9.7490000000,12.9240000000,8.3980000000,11.6360000000,63.2420000000,41242.5709999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,69727.3510000000,21835.5100000000,0.3330000000,329.1170000000,196315.1910000000,27625.1030000000,27619.6280000000,0.0080000000,42102.2410000000,9781217,9781208,67138379,67138388,9551537,9551528,9551520,9551528,0,0,229680,229680,1.0386509895,1.0386509895
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Demetrius_Ferraciu/Demetrius_Ferraciu_0001.jpg,False,False,0.9242500364780426,0.9242500067,330.5461678504944,314.2426481246948,16.30351972579956,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.33,7.77,11%,5:13.70,0,0,0,0,135680,0,0,67063,93091,42958,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.35,7.64,11%,5:13.82,0,0,0,0,135688,0,0,66921,96368,44396,0,0,0,0,0,0,4096,0,not measured,not measured,47.3426356681,6.1302500000,0.5822092438,209.6080000000,228.8300000000,208.4370000000,11.4810000000,8.0620000000,4.2350000000,13.0440000000,10.5900000000,4.7580000000,8.8370000000,9.9410000000,10.7020000000,7.8950000000,10.1140000000,65.2690000000,41969.9949999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,68861.2740000000,22059.9370000000,0.3340000000,32.9450000000,220770.2080000000,26043.7320000000,26038.6000000000,0.0070000000,42817.5350000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.9242500067,0.9242500067,47.7140919424,7.2146875000,0.6073305711,222.7450000000,226.8840000000,248.2750000000,9.1310000000,8.7360000000,3.1070000000,10.3300000000,7.5140000000,5.5940000000,10.0760000000,11.2090000000,15.4560000000,8.2030000000,11.7320000000,69.6510000000,41912.2080000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,68868.9910000000,21850.4680000000,0.3890000000,361.3430000000,220784.7860000000,26050.8300000000,26045.7010000000,0.0070000000,42818.1550000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.9242500067,0.9242500067
0,lfw/Adrien_Brody/Adrien_Brody_0001.jpg,lfw/Roy_Chaderton/Roy_Chaderton_0001.jpg,False,False,1.0357430167496204,1.0357428789,311.7708942890167,294.959645986557,16.811248302459717,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.61,7.65,12%,4:54.50,0,0,0,0,135728,0,3,67382,95373,44412,0,384,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.44,7.86,12%,4:54.60,0,0,0,0,135720,0,0,66923,97214,46301,0,0,0,0,0,0,4096,0,not measured,not measured,47.4017674749,7.3501875000,0.6492478441,214.3390000000,230.3270000000,214.2940000000,10.6460000000,8.0410000000,4.4440000000,12.9490000000,10.3610000000,4.0710000000,8.4450000000,9.7690000000,12.1050000000,7.8930000000,9.2120000000,69.2650000000,42586.1469999999,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,72361.5590000000,22044.6850000000,0.3410000000,26.2780000000,198077.2990000000,28913.6510000000,28908.3610000000,0.0180000000,43447.9020000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,1.0357429981,1.0357428789,47.6762107395,7.4783750000,0.6683243129,215.5190000000,229.6350000000,232.0550000000,11.0270000000,11.6990000000,2.8190000000,9.7550000000,7.6870000000,6.8460000000,9.1180000000,10.9300000000,13.0780000000,8.4640000000,12.1930000000,73.3280000000,42555.1619999998,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,72364.0200000000,21869.1500000000,0.3300000000,301.6880000000,198078.9020000000,28919.7730000000,28914.5780000000,0.0070000000,43444.2410000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,1.0357429981,1.0357428789
0,lfw/Ahmad_Masood/Ahmad_Masood_0001.jpg,lfw/Ahmad_Masood/Ahmad_Masood_0002.jpg,False,True,0.9149529933929443,0.9149529934,358.797739982605,342.0802698135376,16.717470169067383,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.81,7.44,10%,5:41.62,0,0,0,0,135656,0,0,67057,97570,44703,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.52,8.04,10%,5:41.57,0,0,0,0,135736,0,0,66928,101609,48179,0,0,0,0,0,0,4096,0,not measured,not measured,47.3994109512,11.2983125000,0.5313071492,214.5520000000,230.8730000000,221.0500000000,13.5340000000,7.5760000000,3.8560000000,10.4540000000,9.5540000000,4.2980000000,7.9450000000,10.6350000000,11.1390000000,8.0180000000,9.8680000000,63.6440000000,45509.0710000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,75662.5560000000,22018.5620000000,0.3290000000,24.0650000000,241913.4970000000,29289.5880000000,29284.4170000000,0.0060000000,46372.9610000000,9781208,9781208,67138388,67138388,9551519,9551528,9551519,9551528,0,0,229689,229680,0.9149529934,0.9149529934,47.8177568158,11.2908125000,0.5437552246,216.4080000000,236.0670000000,226.0590000000,9.3050000000,9.1440000000,2.7260000000,10.6910000000,7.1610000000,4.1560000000,9.7550000000,10.3280000000,11.2480000000,8.7380000000,12.3940000000,69.2050000000,45480.6050000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,75666.0190000000,21839.2770000000,0.3850000000,154.6730000000,241913.1110000000,29306.4370000000,29301.1380000000,0.0080000000,46359.5770000000,9781217,9781208,67138379,67138388,9551537,9551537,9551528,9551529,0,0,229680,229671,0.9149529934,0.9149529934
0,lfw/Ahmad_Masood/Ahmad_Masood_0001.jpg,lfw/Benito_Santiago/Benito_Santiago_0001.jpg,False,False,0.9739752411842346,0.973975122,393.51884388923645,376.6583695411682,16.860474348068237,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.38,7.99,9%,6:16.20,0,0,0,0,135668,0,4,67059,99504,46630,0,384,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.64,7.86,9%,6:16.05,0,0,0,0,135724,0,0,66924,99859,47182,0,0,0,0,0,0,4096,0,not measured,not measured,47.4134438412,11.1903750000,0.4595070076,211.8180000000,230.4000000000,216.8220000000,12.5270000000,8.2690000000,4.4190000000,11.9580000000,9.0690000000,3.6500000000,8.0660000000,10.2190000000,10.8750000000,8.0170000000,10.2010000000,63.3660000000,42433.2180000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,72610.0760000000,22039.6980000000,0.3090000000,19.1260000000,279526.7580000000,29328.2770000000,29323.0600000000,0.0070000000,43281.7930000000,9781208,9781208,67138388,67138388,9551528,9551528,9551520,9551528,0,0,229680,229680,0.9739752412,0.9739751220,47.8370058669,11.1776875000,0.4698798758,229.9580000000,236.1980000000,240.6280000000,10.3640000000,9.6680000000,4.1910000000,9.1720000000,8.1910000000,5.3750000000,9.5800000000,11.3080000000,12.5700000000,9.3530000000,12.1410000000,67.8670000000,42369.6030000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,72617.5160000000,21794.9070000000,0.3850000000,119.0110000000,279528.7760000000,29332.7010000000,29327.2460000000,0.0100000000,43284.8080000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.9739752412,0.9739751220
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0002.jpg,True,True,0.4490762948989868,0.4490762949,327.82852959632874,311.4300169944763,16.398512601852417,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.12,8.01,11%,5:10.97,0,0,0,0,135676,0,0,67061,92460,41936,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.41,7.84,11%,5:11.04,0,0,0,0,135668,0,0,66924,96382,45816,0,0,0,0,0,0,4096,0,not measured,not measured,47.4104144568,15.7056250000,0.5960566503,220.8660000000,238.1990000000,214.6620000000,11.9650000000,8.1930000000,4.3820000000,10.4540000000,9.1540000000,3.4960000000,9.7170000000,10.9330000000,10.6230000000,8.2720000000,10.3720000000,70.9390000000,42029.4680000001,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,71140.5650000000,22031.6610000000,0.3050000000,27.1460000000,215784.3780000000,28238.8200000000,28233.3080000000,0.0090000000,42901.7380000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.4490764737,0.4490762949,47.7443432162,14.6396875000,0.6111131752,220.8170000000,231.7430000000,237.1780000000,9.2760000000,8.9560000000,3.5370000000,10.5900000000,7.5450000000,5.3780000000,9.7350000000,10.9370000000,13.9270000000,8.6540000000,12.1320000000,74.2610000000,42004.8900000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,71147.9910000000,21836.3670000000,0.3240000000,298.6370000000,215787.2230000000,28238.5470000000,28232.8530000000,0.0070000000,42909.4370000000,9781217,9781208,67138379,67138388,9551537,9551528,9551520,9551528,0,0,229680,229680,0.4490764737,0.4490762949
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0003.jpg,True,True,0.34206169843673706,0.3420619369,316.79522681236267,299.7261073589325,17.069119453430176,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.66,7.70,12%,4:59.01,0,0,0,0,135712,0,3,67384,95405,42938,0,384,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.49,7.95,12%,4:59.07,0,0,0,0,135720,0,0,66921,99544,49678,0,0,0,0,0,0,4096,0,not measured,not measured,47.3752448800,10.7695625000,0.6317429584,220.5590000000,244.3870000000,219.4750000000,13.1590000000,7.8110000000,5.5630000000,10.8550000000,11.3540000000,5.0490000000,8.0310000000,9.5700000000,9.0080000000,7.9570000000,10.0280000000,65.5040000000,42485.1720000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,71160.5140000000,22057.2840000000,0.3360000000,27.1940000000,203733.1580000000,27791.9110000000,27786.4820000000,0.0100000000,43368.5960000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.3420618176,0.3420619369,47.8473035545,10.7261250000,0.6470868695,221.2890000000,230.3020000000,219.8920000000,9.3020000000,8.9210000000,2.9570000000,10.0500000000,7.3650000000,5.6980000000,9.8130000000,10.4170000000,16.2330000000,8.7400000000,11.2390000000,69.0810000000,42500.3040000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,71167.0010000000,21792.4790000000,0.3250000000,421.9410000000,203730.8220000000,27790.4490000000,27785.2500000000,0.0060000000,43376.5470000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.3420618176,0.3420619369
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0004.jpg,True,True,0.27820390462875366,0.278203845,325.1978073120117,309.07791233062744,16.119894981384277,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.89,7.56,12%,5:08.61,0,0,0,0,135668,0,0,67380,94261,43840,0,0,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.39,7.97,12%,5:08.62,0,0,0,0,135712,0,0,66924,99042,46635,0,0,0,0,0,0,4096,0,not measured,not measured,47.4554802483,10.0887500000,0.6200304229,228.7910000000,236.7920000000,213.3940000000,11.4780000000,7.7550000000,4.3350000000,11.1770000000,9.5710000000,3.4270000000,9.0910000000,8.7240000000,11.8450000000,9.5490000000,11.9000000000,77.3590000000,47940.6170000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,77146.8040000000,22004.8630000000,0.3510000000,22.7490000000,207427.3010000000,28318.0800000000,28312.6180000000,0.0090000000,48828.7010000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.2782039642,0.2782038450,47.9400053305,10.0825625000,0.6364858344,219.3450000000,234.8930000000,241.6860000000,9.3250000000,9.7060000000,3.9330000000,10.0960000000,8.1930000000,4.6440000000,9.8900000000,10.1140000000,15.1180000000,8.3990000000,12.2350000000,75.2820000000,47919.8759999998,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,77149.5300000000,21752.6140000000,0.3360000000,342.8650000000,207426.5880000000,28315.7980000000,28310.5970000000,0.0060000000,48833.7260000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.2782039642,0.2782038450
0,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0001.jpg,lfw/Ahmed_Chalabi/Ahmed_Chalabi_0005.jpg,True,True,0.3889537453651428,0.3889539242,346.1529972553253,329.1611113548279,16.991885900497437,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.91,7.69,11%,5:28.53,0,0,0,0,135720,0,2,67383,96893,45320,0,144,0,0,0,0,4096,0,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 1 -a 192.168.1.177 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",29.84,7.88,11%,5:28.77,0,0,0,0,135668,0,0,66925,101965,47281,0,0,0,0,0,0,4096,0,not measured,not measured,47.3820031954,8.6888125000,0.5612938398,220.8590000000,236.7910000000,212.3490000000,11.9700000000,8.4730000000,5.6210000000,11.8620000000,8.9070000000,3.6180000000,9.3920000000,9.5820000000,11.7230000000,9.3460000000,11.0650000000,74.2420000000,43357.8700000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,75443.3530000000,22050.0300000000,0.3060000000,33.3710000000,228989.7460000000,31202.9260000000,31197.3130000000,0.0090000000,44240.4200000000,9781208,9781208,67138388,67138388,9551528,9551528,9551528,9551528,0,0,229680,229680,0.3889538050,0.3889539242,47.6136826659,8.6482500000,0.5759751625,226.1290000000,235.8430000000,239.8780000000,9.8210000000,10.4170000000,3.7590000000,9.0180000000,8.2900000000,4.8910000000,9.5690000000,10.2800000000,13.6470000000,8.6620000000,11.9290000000,75.9120000000,43331.2000000000,621887,7541,621887,621887,575264,194010,0,0,0,4096,0,0,0,0,0,0,0,0,1,437313,7541,75440.2060000000,21896.5440000000,0.3340000000,495.7210000000,228984.4170000000,31196.9610000000,31191.0630000000,0.0060000000,44243.2380000000,9781217,9781208,67138379,67138388,9551537,9551528,9551528,9551528,0,0,229680,229680,0.3889538050,0.3889539242
